"Text","Binary_Sentiment","Cont_Sentiment"
"and since that time it is eleven years,      for then she could stand high lone  nay, by th' rood,      she could have run and waddled all about       for even the day before, she broke her brow       and then my husband (god be with his soul!","0.0","-7.7464380264282227"
"'a was a merry man) took up the child","1.0","10.850959777832031"
"'yea,' quoth he, 'dost thou fall upon thy face?","1.0","4.063990592956543"
"thou wilt fall backward when thou hast more wit       wilt thou not, jule?'","0.0","-6.5391616821289062"
"and, by my holidam,      the pretty wretch left crying, and said 'ay '","0.0","-3.8195121288299561"
"to see now how a jest shall come about!","1.0","1.1070156097412109"
"i warrant, an i should live a thousand yeas,      i never should forget it","0.0","-1.2182769775390625"
"'wilt thou not, jule?'","1.0","1.0569076538085938"
"quoth he,      and, pretty fool, it stinted, and said 'ay '","1.0","3.6925473213195801"
"wife","1.0","8.3512897491455078"
"enough of this","1.0","3.2609438896179199"
"i pray thee hold thy peace","1.0","7.5805668830871582"
"nurse","1.0","4.3789544105529785"
"yes, madam","1.0","4.4836330413818359"
"yet i cannot choose but laugh      to think it should leave crying and say 'ay '","1.0","0.61197686195373535"
"and yet, i warrant, it bad upon it brow      a bump as big as a young cock'rel's stone       a perilous knock  and it cried bitterly","0.0","-8.5067863464355469"
"'yea,' quoth my husband, 'fall'st upon thy face?","1.0","7.3873906135559082"
"thou wilt fall backward when thou comest to age       wilt thou not, jule?'","0.0","-6.5371694564819336"
"it stinted, and said 'ay '","1.0","6.1087779998779297"
"jul","0.0","-1.5365645885467529"
"and stint thou too, i pray thee, nurse, say i","0.0","-5.479733943939209"
"nurse","1.0","4.3789544105529785"
"peace, i have done","0.0","-6.4502115249633789"
"god mark thee to his grace!","1.0","3.8037595748901367"
"thou wast the prettiest babe that e'er i nurs'd","0.0","-1.6408255100250244"
"an i might live to see thee married once, i have my wish","0.0","-0.88633042573928833"
"wife","1.0","8.3512897491455078"
"marry, that 'marry' is the very theme      i came to talk of","1.0","3.2169137001037598"
"tell me, daughter juliet,      how stands your disposition to be married?","0.0","-4.4111328125"
"jul","0.0","-1.5365645885467529"
"it is an honour that i dream not of","1.0","4.4389872550964355"
"nurse","1.0","4.3789544105529785"
"an honour?","1.0","3.1465034484863281"
"were not i thine only nurse,      i would say thou hadst suck'd wisdom from thy teat","1.0","4.7598962783813477"
"wife","1.0","8.3512897491455078"
"well, think of marriage now","1.0","1.0531158447265625"
"younger than you,      here in verona, ladies of esteem,      are made already mothers","1.0","1.5485014915466309"
"by my count,      i was your mother much upon these years      that you are now a maid","1.0","2.1677396297454834"
"thus then in brief       the valiant paris seeks you for his love","0.0","-1.1146621704101562"
"nurse","1.0","4.3789544105529785"
"a man, young lady!","1.0","6.2613377571105957"
"lady, such a man      as all the world  why he's a man of wax","1.0","7.1600632667541504"
"wife","1.0","8.3512897491455078"
"verona's summer hath not such a flower","1.0","6.9006047248840332"
"nurse","1.0","4.3789544105529785"
"nay, he's a flower, in faith  a very flower","1.0","6.2438082695007324"
"wife","1.0","8.3512897491455078"
"what say you?","1.0","2.9338831901550293"
"can you love the gentleman?","1.0","3.1251864433288574"
"this night you shall behold him at our feast","1.0","1.7708964347839355"
"read o'er the volume of young paris' face,      and find delight writ there with beauty's pen       examine every married lineament,      and see how one another lends content       and what obscur'd in this fair volume lies      find written in the margent of his eyes,      this precious book of love, this unbound lover,      to beautify him only lacks a cover","1.0","4.0159287452697754"
"the fish lives in the sea, and 'tis much pride      for fair without the fair within to hide","0.0","-3.3477878570556641"
"that book in many's eyes doth share the glory,      that in gold clasps locks in the golden story       so shall you share all that he doth possess,      by having him making yourself no less","1.0","4.0695366859436035"
"nurse","1.0","4.3789544105529785"
"no less?","0.0","-2.9785161018371582"
"nay, bigger!","1.0","2.6334221363067627"
"women grow by men      wife","0.0","-1.7907006740570068"
"speak briefly, can you like of paris' love?","1.0","0.91497516632080078"
"jul","0.0","-1.5365645885467529"
"i'll look to like, if looking liking move       but no more deep will i endart mine eye      than your consent gives strength to make it fly","1.0","3.4446673393249512"
"enter servingman","1.0","2.7901337146759033"
"serv","0.0","-1.5365645885467529"
"madam, the guests are come, supper serv'd up, you call'd,      my young lady ask'd for, the nurse curs'd in the pantry, and      everything in extremity","1.0","4.8783330917358398"
"i must hence to wait","1.0","7.602696418762207"
"i beseech you      follow straight","1.0","2.7121291160583496"
"wife","1.0","8.3512897491455078"
"we follow thee","1.0","1.7982192039489746"
"exit  servingman","0.0","-0.039613246917724609"
"juliet, the county stays","0.0","-0.63653731346130371"
"nurse","1.0","4.3789544105529785"
"go, girl, seek happy nights to happy days","1.0","5.6055698394775391"
"exeunt","0.0","-1.5365645885467529"
"scene iv","1.0","1.5529613494873047"
"a street","1.0","2.1033034324645996"
"enter romeo, mercutio, benvolio, with five or six other maskers   torchbearers","1.0","1.1284477710723877"
"rom","0.0","-1.7296195030212402"
"what, shall this speech be spoke for our excuse?","0.0","-0.027349710464477539"
"or shall we on without apology?","0.0","-6.2879161834716797"
"ben","0.0","-11.349556922912598"
"the date is out of such prolixity","1.0","4.7962236404418945"
"we'll have no cupid hoodwink'd with a scarf,      bearing a tartar's painted bow of lath,      scaring the ladies like a crowkeeper       nor no without book prologue, faintly spoke      after the prompter, for our entrance       but, let them measure us by what they will,      we'll measure them a measure, and be gone","0.0","-9.077880859375"
"rom","0.0","-1.7296195030212402"
"give me a torch","1.0","1.6220674514770508"
"i am not for this ambling","1.0","1.0124311447143555"
"being but heavy, i will bear the light","0.0","-7.4066429138183594"
"mer","0.0","-1.5365645885467529"
"nay, gentle romeo, we must have you dance","1.0","1.1504395008087158"
"rom","0.0","-1.7296195030212402"
"not i, believe me","0.0","-1.2442167997360229"
"you have dancing shoes      with nimble soles  i have a soul of lead      so stakes me to the ground i cannot move","0.0","-2.1941113471984863"
"mer","0.0","-1.5365645885467529"
"you are a lover","1.0","3.6093993186950684"
"borrow cupid's wings      and soar with them above a common bound","1.0","2.6726961135864258"
"rom","0.0","-1.7296195030212402"
"i am too sore enpierced with his shaft      to soar with his light feathers  and so bound      i cannot bound a pitch above dull woe","1.0","1.4986882209777832"
"under love's heavy burthen do i sink","0.0","-4.0704898834228516"
"mer","0.0","-1.5365645885467529"
"and, to sink in it, should you burthen love       too great oppression for a tender thing","0.0","-5.2385034561157227"
"rom","0.0","-1.7296195030212402"
"is love a tender thing?","1.0","7.0546703338623047"
"it is too rough,      too rude, too boist'rous, and it pricks like thorn","0.0","-5.6997900009155273"
"mer","0.0","-1.5365645885467529"
"if love be rough with you, be rough with love","1.0","1.8873734474182129"
"prick love for pricking, and you beat love down","1.0","7.6218547821044922"
"give me a case to put my visage in","1.0","2.0974702835083008"
"a visor for a visor!","1.0","3.0994553565979004"
"what care i      what curious eye doth quote deformities?","0.0","-0.87664532661437988"
"here are the beetle brows shall blush for me","1.0","2.4927506446838379"
"ben","0.0","-11.349556922912598"
"come, knock and enter  and no sooner in      but every man betake him to his legs","0.0","-5.9526119232177734"
"rom","0.0","-1.7296195030212402"
"a torch for me!","1.0","2.7497568130493164"
"let wantons light of heart      tickle the senseless rushes with their heels       for i am proverb'd with a grandsire phrase,      i'll be a candle holder and look on       the game was ne'er so fair, and i am done","0.0","-0.054829597473144531"
"mer","0.0","-1.5365645885467529"
"tut!","1.0","4.2881808280944824"
"dun's the mouse, the constable's own word!","1.0","3.2076759338378906"
"if thou art dun, we'll draw thee from the mire      of this sir reverence love, wherein thou stick'st      up to the ears","1.0","2.1982975006103516"
"come, we burn daylight, ho!","0.0","-1.243410587310791"
"rom","0.0","-1.7296195030212402"
"nay, that's not so","1.0","2.1366193294525146"
"mer","0.0","-1.5365645885467529"
"i mean, sir, in delay      we waste our lights in vain, like lamps by day","0.0","-8.3546695709228516"
"take our good meaning, for our judgment sits      five times in that ere once in our five wits","1.0","3.0592894554138184"
"rom","0.0","-1.7296195030212402"
"and we mean well, in going to this masque       but 'tis no wit to go","0.0","-3.0671558380126953"
"mer","0.0","-1.5365645885467529"
"why, may one ask?","0.0","-9.8113651275634766"
"rom","0.0","-1.7296195030212402"
"i dreamt a dream to night","1.0","8.8362407684326172"
"mer","0.0","-1.5365645885467529"
"and so did i       rom","0.0","-6.718015193939209"
"well, what was yours?","1.0","0.39532470703125"
"mer","0.0","-1.5365645885467529"
"that dreamers often lie","1.0","2.5569052696228027"
"rom","0.0","-1.7296195030212402"
"in bed asleep, while they do dream things true","1.0","3.2428598403930664"
"mer","0.0","-1.5365645885467529"
"o, then i see queen mab hath been with you","1.0","2.863189697265625"
"she is the fairies' midwife, and she comes      in shape no bigger than an agate stone      on the forefinger of an alderman,      drawn with a team of little atomies      athwart men's noses as they lie asleep       her wagon spokes made of long spinners' legs,      the cover, of the wings of grasshoppers       her traces, of the smallest spider's web       her collars, of the moonshine's wat'ry beams       her whip, of cricket's bone  the lash, of film       her wagoner, a small grey coated gnat,      not half so big as a round little worm      prick'd from the lazy finger of a maid       her chariot is an empty hazelnut,      made by the joiner squirrel or old grub,      time out o' mind the fairies' coachmakers","1.0","1.5869488716125488"
"and in this state she 'gallops night by night      through lovers' brains, and then they dream of love       o'er courtiers' knees, that dream on cursies straight       o'er lawyers' fingers, who straight dream on fees       o'er ladies' lips, who straight on kisses dream,      which oft the angry mab with blisters plagues,      because their breaths with sweetmeats tainted are","0.0","-4.7633414268493652"
"sometime she gallops o'er a courtier's nose,      and then dreams he of smelling out a suit       and sometime comes she with a tithe pig's tail      tickling a parson's nose as 'a lies asleep,      then dreams he of another benefice","1.0","17.016395568847656"
